unique_identity,lig_sasa,rec_sasa,com_sasa,del_sasa
5mev,8.409834861755371,249.8212127685547,249.39004516601562,8.84100341796875
5mwy,6.0164713859558105,122.36601257324219,120.18401336669922,8.198463439941406
5sz6,4.672556400299072,118.85812377929688,118.07188415527344,5.458793640136719
5usq,7.261311054229736,148.64486694335938,146.29525756835938,9.610916137695312
5wg4,7.720030307769775,320.3348388671875,317.37646484375,10.67840576171875
5wzu,6.183553218841553,75.40214538574219,73.0919189453125,8.493782043457031
6afl,4.919955253601074,150.36990356445312,149.18048095703125,6.109375
6ct7,16.025863647460938,195.3687744140625,194.6087646484375,16.785873413085938
6d59,7.4762349128723145,359.6697082519531,357.7914123535156,9.354522705078125
6eo8,10.78200626373291,124.43611145019531,122.89247131347656,12.325653076171875
6hdq,7.56281042098999,76.18619537353516,74.95823669433594,8.790771484375
6msy,8.136218070983887,215.28421020507812,216.4544677734375,6.9659576416015625
6mub,10.475700378417969,375.89031982421875,377.89862060546875,8.4674072265625
1u32,10.189125061035156,129.37924194335938,128.4756317138672,11.092727661132812
1x8b,5.3054680824279785,130.75454711914062,128.40072631835938,7.6592864990234375
2b8v,8.191023826599121,164.41925048828125,160.93875122070312,11.671524047851562
2zmd,4.0117597579956055,145.10040283203125,143.60946655273438,5.5027008056640625
3atw,8.227953910827637,258.30780029296875,256.2406005859375,10.295166015625
3eou,4.897714138031006,253.0372772216797,251.77938842773438,6.155609130859375
3nht,6.9500508308410645,150.17872619628906,147.76248168945312,9.366302490234375
4d8e,6.648646831512451,114.14024353027344,113.31425476074219,7.474632263183594
4mq2,6.173598766326904,167.1800537109375,165.2855224609375,8.068130493164062
4ux4,4.840734958648682,106.55340576171875,104.75064086914062,6.643501281738281
5byy,7.782929420471191,169.6895751953125,167.92864990234375,9.543853759765625
5d29,4.886528015136719,257.67938232421875,256.1561279296875,6.4097900390625
6fs1,8.249751091003418,84.58132934570312,82.26545715332031,10.565620422363281
6hti,5.5884013175964355,172.39198303222656,171.46946716308594,6.5109100341796875
1ypj,7.2281999588012695,129.63442993164062,126.86360168457031,9.9990234375
2b55,6.469917297363281,139.81417846679688,136.90574645996094,9.378341674804688
2btr,5.021788120269775,141.59027099609375,139.88877868652344,6.7232818603515625
2vwl,7.874942779541016,131.98355102539062,130.237060546875,9.621429443359375
2yj9,7.642281532287598,99.11813354492188,98.0103988647461,8.750015258789062
2yjb,7.702846050262451,101.364990234375,100.27511596679688,8.792716979980469
3cdb,8.684187889099121,552.2127685546875,549.901611328125,10.995361328125
3hv5,8.958236694335938,174.3453369140625,170.8968505859375,12.406723022460938
3igp,4.844634056091309,120.7757339477539,119.88262176513672,5.7377471923828125
3n4b,5.21612024307251,117.77023315429688,117.17933654785156,5.807014465332031
3nzc,7.221738815307617,113.08491516113281,109.92882537841797,10.377830505371094
3pbb,6.125030994415283,139.677490234375,138.94639587402344,6.8561248779296875
3r92,6.7706475257873535,108.32124328613281,105.22291564941406,9.868972778320312
3w0l,4.301461696624756,400.49462890625,398.84649658203125,5.9495849609375
4bfd,6.120538234710693,159.20016479492188,157.38963317871094,7.9310760498046875
4dum,7.127874851226807,108.19397735595703,106.57676696777344,8.745086669921875
4mw9,6.124451160430908,440.049560546875,438.2109375,7.96307373046875
5bns,7.980971813201904,219.18919372558594,216.73963928222656,10.430526733398438
5f4r,7.914924144744873,298.8081970214844,297.446533203125,9.276580810546875
5f4u,7.919290065765381,307.2933349609375,306.07464599609375,9.137969970703125
1b1h,8.181174278259277,199.34298706054688,196.1558380126953,11.368316650390625
1wtg,9.309598922729492,273.4441223144531,271.7095947265625,11.04412841796875
2vwm,9.195558547973633,135.55197143554688,133.92144775390625,10.826080322265625
3dsu,7.032135963439941,261.0733947753906,259.623779296875,8.48175048828125
3eyf,15.57038688659668,197.75164794921875,197.528076171875,15.793960571289062
3fxv,8.010652542114258,122.17578125,118.60647583007812,11.5799560546875
3gnv,7.694186210632324,230.05987548828125,227.75421142578125,9.999847412109375
3hyg,6.20440149307251,104.79913330078125,102.65524291992188,8.348289489746094
3ohf,9.3199462890625,311.90997314453125,308.15008544921875,13.079833984375
4ajo,8.448853492736816,433.6630859375,430.54193115234375,11.57000732421875
4av4,5.455781936645508,74.26984405517578,74.05152893066406,5.674095153808594
4fxz,3.1834828853607178,194.5222625732422,193.74826049804688,3.957489013671875
4jpc,6.250530242919922,180.1865234375,178.32186889648438,8.115188598632812
4ql1,7.808235168457031,123.71748352050781,122.03314208984375,9.492584228515625
4rj3,6.27601957321167,144.63198852539062,141.88522338867188,9.022781372070312
5ai5,4.904967308044434,241.1987762451172,239.22177124023438,6.8819732666015625
5ap3,7.18170690536499,135.69747924804688,133.8150634765625,9.064117431640625
5epl,13.507282257080078,46.41381072998047,45.908447265625,14.012645721435547
5g2n,7.894864559173584,359.5137634277344,357.9421691894531,9.466461181640625
5hz9,4.939655780792236,74.81878662109375,72.68904113769531,7.069404602050781
5vsf,7.200595378875732,246.55191040039062,244.6042022705078,9.148300170898438
6b2c,5.961856365203857,140.1134490966797,139.48756408691406,6.587738037109375
6hsk,6.86926794052124,148.88272094726562,148.36785888671875,7.384124755859375
1gnj,6.901238441467285,310.15106201171875,307.30218505859375,9.7501220703125
1nyx,7.178677558898926,255.9926300048828,252.36636352539062,10.804931640625
2aov,4.610808849334717,143.8541717529297,141.81381225585938,6.6511688232421875
2wti,5.8872456550598145,167.81375122070312,165.7501220703125,7.9508819580078125
3bgp,5.391369819641113,128.45175170898438,126.71444702148438,7.1286773681640625
3mtw,4.795357704162598,298.83428955078125,297.64703369140625,5.98260498046875
3oqf,6.341270446777344,150.51785278320312,147.4749755859375,9.3841552734375
3r91,6.747641563415527,106.46211242675781,103.24331665039062,9.966438293457031
3shy,6.9532928466796875,148.16571044921875,146.3203887939453,8.798614501953125
3t0t,5.757882118225098,882.5156860351562,880.7718505859375,7.501708984375
3vfj,14.63392448425293,158.47683715820312,169.51434326171875,3.5964202880859375
3wi2,7.031142711639404,149.46206665039062,146.97494506835938,9.518264770507812
3ws9,6.374976634979248,149.30084228515625,147.06375122070312,8.612060546875
3wtl,4.516949653625488,200.42791748046875,198.99766540527344,5.94720458984375
3wtn,3.986154794692993,198.27801513671875,197.055908203125,5.2082672119140625
4lnw,6.023255825042725,134.038330078125,131.74725341796875,8.3143310546875
4n6y,5.879610538482666,132.42630004882812,130.09950256347656,8.206405639648438
4p6x,5.5027031898498535,126.7547378540039,124.60639953613281,7.6510467529296875
4tpt,7.240544319152832,258.7767639160156,255.88926696777344,10.128036499023438
4yxo,3.791245460510254,119.27474975585938,120.88992309570312,2.1760711669921875
5ddc,6.288039207458496,209.71151733398438,208.83409118652344,7.16546630859375
5lgp,15.17354679107666,153.15487670898438,152.6510772705078,15.677352905273438
5q13,7.421587944030762,124.54685974121094,121.72914123535156,10.239303588867188
6ezh,7.120314598083496,201.63735961914062,198.5899658203125,10.167709350585938
1ci7,7.512029647827148,234.9489288330078,231.99224853515625,10.468704223632812
1g7p,14.491080284118652,193.81011962890625,189.8642120361328,18.436981201171875
1nox,6.477569103240967,177.5400848388672,175.36416625976562,8.653488159179688
1xug,6.064712047576904,90.89310455322266,90.40316772460938,6.554649353027344
2bq7,7.346541881561279,134.4413299560547,132.73590087890625,9.051971435546875
2bub,6.339643478393555,312.3317565917969,310.73150634765625,7.93988037109375
2fts,18.491296768188477,349.1219482421875,349.8234558105469,17.789794921875
2g1y,6.623531341552734,148.007568359375,145.44696044921875,9.18414306640625
2h03,7.83784294128418,136.5771484375,135.76031494140625,8.654678344726562
2jxr,9.49280834197998,143.28298950195312,139.4977264404297,13.278076171875
2vwy,6.380280017852783,140.7729949951172,138.8347625732422,8.318511962890625
2wer,5.352436065673828,196.76937866210938,194.9557342529297,7.16607666015625
2wxo,7.0217461585998535,369.16241455078125,366.6456298828125,9.538543701171875
3ahn,9.767889022827148,221.661376953125,218.3785400390625,13.05072021484375
3aho,9.366147994995117,222.48818969726562,220.00143432617188,11.8529052734375
3i4y,3.178523302078247,236.38063049316406,235.69180297851562,3.8673553466796875
3q4k,10.10549545288086,334.3533935546875,333.2117919921875,11.247100830078125
3s0d,4.052704334259033,64.7716293334961,63.455711364746094,5.368621826171875
3sfh,5.39421272277832,137.75863647460938,135.78060913085938,7.3722381591796875
3v7s,8.273270606994629,289.8713073730469,286.7969970703125,11.34759521484375
3wch,6.86599588394165,751.6295166015625,749.7846069335938,8.71087646484375
3zhz,6.892881393432617,291.2939453125,289.511474609375,8.67535400390625
4bhi,3.483538866043091,317.25341796875,316.05609130859375,4.680877685546875
4e3h,2.732304334640503,118.02998352050781,117.14032745361328,3.6219635009765625
4eny,5.843628406524658,126.14926147460938,123.87042236328125,8.122467041015625
4gjc,7.813384056091309,148.64572143554688,145.22927856445312,11.229827880859375
4h3j,7.0655012130737305,167.26043701171875,163.99636840820312,10.329574584960938
4hg7,8.012758255004883,57.85627746582031,56.78717803955078,9.081855773925781
4j1p,6.466135501861572,73.68497467041016,72.61505126953125,7.5360565185546875
4qzs,6.829987049102783,84.8441390991211,83.28951263427734,8.384613037109375
4zsh,6.077334880828857,105.49943542480469,103.11454772949219,8.46221923828125
5bui,5.203772068023682,167.70108032226562,165.44854736328125,7.456298828125
5fd2,6.605496883392334,256.9647521972656,254.24705505371094,9.323196411132812
5gvn,6.886538505554199,302.5126037597656,299.6859130859375,9.713226318359375
5lgq,12.281390190124512,268.6605224609375,266.364990234375,14.576934814453125
5lli,8.308752059936523,174.25479125976562,173.3235321044922,9.240005493164062
5m5q,7.916472434997559,138.8013916015625,138.75558471679688,7.9622802734375
5nvx,8.18617057800293,170.29725646972656,169.2996368408203,9.183792114257812
5ux4,6.889886379241943,156.2177276611328,153.33631896972656,9.77130126953125
6c0s,9.94546890258789,117.22621154785156,115.35087585449219,11.82080078125
6f5h,7.223325252532959,326.80181884765625,324.6171875,9.407958984375
6h41,21.837182998657227,179.97108459472656,182.4758758544922,19.3323974609375
6i3s,6.462773323059082,62.66281509399414,61.29389190673828,7.831695556640625
1bwn,5.621835231781006,334.8053283691406,334.1539611816406,6.273193359375
1ui0,2.5823826789855957,98.01988983154297,97.55680847167969,3.0454635620117188
2duv,5.855942249298096,138.57940673828125,136.03054809570312,8.404800415039062
2q8g,7.008009910583496,323.5242919921875,322.6501770019531,7.882110595703125
2zsc,4.475183010101318,201.2474365234375,199.98936462402344,5.7332611083984375
3fh5,5.543045997619629,234.48403930664062,232.42526245117188,7.6018218994140625
3k3h,5.395650386810303,283.74017333984375,281.22576904296875,7.910064697265625
3po6,4.986822128295898,121.0094985961914,119.67127990722656,6.325042724609375
3s3n,6.492382049560547,547.57080078125,547.218017578125,6.84515380859375
4cwq,6.178277015686035,106.11653137207031,103.71920013427734,8.575607299804688
4dxg,9.529114723205566,108.25672912597656,109.75263977050781,8.033203125
4erz,15.005189895629883,119.77641296386719,118.94075012207031,15.840850830078125
4j3e,8.056327819824219,57.15258026123047,56.36421585083008,8.84469223022461
4mro,6.611586093902588,222.99444580078125,220.3138427734375,9.292190551757812
4ui6,5.2031121253967285,106.58029174804688,104.70768737792969,7.075714111328125
4zzz,4.67401647567749,319.0560302734375,317.511962890625,6.21807861328125
5a6h,5.651091575622559,120.93901062011719,120.03299713134766,6.557106018066406
5e2r,6.104151725769043,121.72119140625,120.93949890136719,6.885841369628906
5ezx,6.364525318145752,159.62466430664062,157.81201171875,8.17718505859375
5lgs,12.240461349487305,155.44192504882812,153.83155822753906,13.850830078125
5ur6,5.332696914672852,186.87486267089844,184.74989318847656,7.457672119140625
5uxf,8.309269905090332,139.17160034179688,135.86138916015625,11.619476318359375
5zc5,6.542575836181641,114.56900787353516,113.5015869140625,7.6100006103515625
1ydd,3.8420979976654053,115.89319610595703,114.582763671875,5.15252685546875
1zsh,6.546844959259033,180.4380340576172,181.63140869140625,5.3534698486328125
2aei,8.118546485900879,265.5374450683594,264.12200927734375,9.53399658203125
2ate,5.020148277282715,431.5663757324219,430.55352783203125,6.032989501953125
2f9k,3.8549094200134277,275.03924560546875,273.32427978515625,5.56988525390625
2oc4,4.547609329223633,317.56109619140625,316.14971923828125,5.958984375
2oji,6.00349760055542,165.4451904296875,162.5812225341797,8.867462158203125
2wd3,6.117283344268799,118.69136047363281,117.69923400878906,7.109413146972656
3ryv,4.354828357696533,117.60216522216797,116.6266098022461,5.33038330078125
3u7k,7.414697170257568,101.37909698486328,99.76223754882812,9.03155517578125
4aom,21.722135543823242,90.63477325439453,86.75399780273438,25.60291290283203
4bb2,5.305137634277344,152.47413635253906,150.58462524414062,7.19464111328125
4ju3,6.579898357391357,228.82586669921875,227.28941345214844,8.116348266601562
4jve,7.4801201820373535,61.815242767333984,59.990291595458984,9.305072784423828
4nud,6.484947204589844,75.74058532714844,74.86932373046875,7.356208801269531
4oc5,7.492608547210693,466.6414794921875,463.66949462890625,10.464599609375
4oc6,10.939030647277832,281.051513671875,276.1766662597656,15.813873291015625
4po7,8.9564790725708,306.6601257324219,307.93731689453125,7.679290771484375
4qew,6.986630439758301,71.92539978027344,70.06184387207031,8.850189208984375
4qkx,6.98244571685791,293.91455078125,290.7312927246094,10.16571044921875
4qmw,5.527840614318848,141.77536010742188,140.0831298828125,7.2200775146484375
4wmy,4.314756870269775,272.75128173828125,273.278076171875,3.7879638671875
4xiq,5.761197566986084,109.5968246459961,106.7857666015625,8.572257995605469
5ak5,4.356517314910889,241.8904571533203,239.98402404785156,6.2629547119140625
5akl,5.887590408325195,234.69261169433594,232.37794494628906,8.202255249023438
5alh,7.940413475036621,242.34963989257812,238.82412719726562,11.465927124023438
5ali,8.696805953979492,241.35275268554688,238.1318817138672,11.917678833007812
5alp,5.906073570251465,241.39305114746094,239.43743896484375,7.8616790771484375
5alr,5.205123424530029,240.22137451171875,238.41812133789062,7.0083770751953125
5f5z,8.292142868041992,77.62809753417969,76.00007629394531,9.920166015625
5gs4,13.0405855178833,113.86662292480469,115.8832778930664,11.023933410644531
5hva,6.067561149597168,128.535400390625,126.63636016845703,7.966606140136719
5hz5,5.952662467956543,73.18600463867188,70.79862976074219,8.340034484863281
5mpn,5.516272068023682,78.45487976074219,77.46312713623047,6.508026123046875
1ga9,5.213147163391113,148.15530395507812,147.02273559570312,6.3457183837890625
1xpz,5.984753131866455,117.57899475097656,116.10865783691406,7.4550933837890625
2hnx,5.2503180503845215,75.99337768554688,73.77864074707031,7.465057373046875
2ogz,5.461421012878418,559.591796875,558.3117065429688,6.74151611328125
2w06,6.289761066436768,143.24148559570312,140.9132537841797,8.617996215820312
3rkz,7.576594352722168,108.59416198730469,105.20189666748047,10.968856811523438
3rlp,4.954744338989258,115.85215759277344,114.4681396484375,6.3387603759765625
3ty0,7.375854969024658,266.9485778808594,263.31744384765625,11.006988525390625
4emf,5.6165266036987305,112.71148681640625,111.10181427001953,7.2261962890625
4gdy,7.746792793273926,311.8099365234375,308.84918212890625,10.707550048828125
4u6y,21.12673568725586,193.39263916015625,193.48458862304688,21.0347900390625
4v25,8.2992525100708,310.36370849609375,308.32598876953125,10.33697509765625
4wag,5.503719329833984,217.41143798828125,215.92556762695312,6.989593505859375
4yw6,8.271119117736816,195.63714599609375,197.67807006835938,6.230194091796875
5dd0,14.556739807128906,196.7004852294922,199.8287811279297,11.428451538085938
5l2s,7.847965717315674,136.474609375,134.6497802734375,9.67279052734375
5xpo,8.322644233703613,120.51884460449219,116.83799743652344,12.003494262695312
1lpg,9.44650936126709,111.02995300292969,109.94978332519531,10.526679992675781
1yq7,4.041506767272949,272.4877014160156,270.806884765625,5.722320556640625
2bz6,6.98350191116333,138.7611083984375,137.644287109375,8.100326538085938
2of4,6.337767601013184,138.71890258789062,137.07266235351562,7.9840087890625
2wd1,5.111952781677246,145.4066162109375,143.59580993652344,6.922760009765625
3er3,11.580240249633789,132.33062744140625,128.5791778564453,15.331695556640625
3f7h,8.665733337402344,54.70478057861328,54.998390197753906,8.372123718261719
3fqk,6.957402229309082,230.142333984375,228.18760681152344,8.912124633789062
3gol,6.4214863777160645,233.32681274414062,231.46795654296875,8.280349731445312
3wf5,5.492947101593018,135.1800537109375,132.54791259765625,8.125091552734375
4awp,8.404457092285156,189.30479431152344,186.40211486816406,11.307144165039062
4c1u,6.251732349395752,159.093505859375,156.80322265625,8.542022705078125
4ghi,4.753580093383789,108.814697265625,107.3046875,6.263587951660156
4jkt,8.669915199279785,601.7157592773438,598.0032958984375,12.38238525390625
5ddb,6.177086353302002,207.51913452148438,206.723388671875,6.97283935546875
5gsa,6.140407562255859,158.78326416015625,158.0782012939453,6.8454742431640625
5k0h,8.343029022216797,138.87107849121094,136.82725524902344,10.386856079101562
5lgr,15.257006645202637,405.03857421875,402.2341003417969,18.061492919921875
5lqq,6.28074312210083,324.189697265625,321.52276611328125,8.947662353515625
5nme,13.435531616210938,391.21697998046875,384.9538269042969,19.698699951171875
5npb,4.0784759521484375,284.4573974609375,283.40875244140625,5.12713623046875
5y8y,5.7327985763549805,87.95555114746094,86.67204284667969,7.016304016113281
6hrq,5.808169841766357,174.36410522460938,173.87628173828125,6.295989990234375
1bmm,7.350910663604736,131.1192626953125,128.59764099121094,9.872528076171875
1iau,7.8075785636901855,111.34027099609375,109.05084228515625,10.097007751464844
1j81,17.80325698852539,63.78377151489258,66.87439727783203,14.712631225585938
1lhg,6.682070255279541,124.42570495605469,122.17941284179688,8.928359985351562
1o6r,7.581851005554199,229.23818969726562,225.32113647460938,11.4989013671875
1t4e,6.637780666351318,109.23998260498047,107.75889587402344,8.118865966796875
1vrt,4.79782247543335,451.8509521484375,449.9302673339844,6.718505859375
2b1z,4.906506538391113,195.01675415039062,193.13690185546875,6.7863616943359375
2e95,7.621173858642578,263.4592590332031,259.89263916015625,11.18780517578125
2ewp,7.6495819091796875,208.53709411621094,205.77984619140625,10.406829833984375
2f7i,4.050409317016602,191.6846466064453,190.12167358398438,5.6133880615234375
2fq6,7.010831356048584,449.803955078125,447.37890625,9.435882568359375
2iku,7.1748247146606445,725.5113525390625,722.7161254882812,9.97003173828125
2il2,9.182756423950195,719.573974609375,715.6336059570312,13.12310791015625
2pe0,4.394993305206299,139.46499633789062,137.87802124023438,5.981964111328125
2uvm,5.3904924392700195,77.8531494140625,78.10700225830078,5.1366424560546875
2v57,4.153814315795898,164.0150146484375,162.4942626953125,5.674560546875
2vle,6.544127464294434,576.9703369140625,575.3251342773438,8.1893310546875
2wjg,6.147507667541504,90.93096923828125,90.54731750488281,6.531158447265625
2x6w,12.41220760345459,493.9464416503906,490.6380920410156,15.720550537109375
2xx4,6.194305419921875,195.97848510742188,194.01187133789062,8.160919189453125
2y34,4.6192169189453125,111.99870300292969,110.45216369628906,6.1657562255859375
2y6d,7.290626049041748,300.60577392578125,298.61590576171875,9.280487060546875
2yig,7.9847869873046875,167.12347412109375,164.69598388671875,10.412277221679688
3ebi,6.241036415100098,352.14910888671875,350.10162353515625,8.28851318359375
3hky,8.193130493164062,235.22972106933594,232.76597595214844,10.656875610351562
3ouh,4.549092769622803,110.85861206054688,109.41702270507812,5.990684509277344
3s7l,6.3235087394714355,158.965576171875,156.6159210205078,8.67315673828125
3tfv,7.45604133605957,141.07772827148438,138.38539123535156,10.14837646484375
3udd,7.028135299682617,110.70458221435547,108.04193115234375,9.690788269042969
3uo9,8.498682022094727,607.0604248046875,605.7384033203125,9.8206787109375
3w55,5.80021858215332,169.97915649414062,167.47232055664062,8.307052612304688
3zdg,4.159788131713867,396.8843994140625,395.47515869140625,5.56903076171875
3zo2,4.747097969055176,173.46591186523438,171.80291748046875,6.41009521484375
4aof,5.605709075927734,382.6726989746094,380.5302734375,7.748138427734375
4azg,6.076808929443359,175.41845703125,174.04150390625,7.453765869140625
4b1c,6.336793899536133,164.1469268798828,162.78207397460938,7.7016448974609375
4bbh,6.719053268432617,180.4261474609375,177.43951416015625,9.7056884765625
4bny,5.102713108062744,369.1933898925781,367.23199462890625,7.064117431640625
4bo5,4.837409496307373,360.07220458984375,358.325927734375,6.58367919921875
4crd,8.024964332580566,316.1622009277344,314.5855712890625,9.601593017578125
4f7n,7.136360168457031,300.3592224121094,297.338134765625,10.157440185546875
4hy9,16.031009674072266,124.79438018798828,125.12252807617188,15.702865600585938
4piq,6.819809913635254,98.79564666748047,97.16114807128906,8.454307556152344
4qjr,13.542085647583008,130.57870483398438,127.65966796875,16.46112060546875
4rad,7.036056995391846,297.25140380859375,295.79296875,8.4945068359375
4ryc,8.743525505065918,148.13311767578125,144.72430419921875,12.15234375
4tyo,5.944412708282471,64.55567932128906,63.29597854614258,7.204113006591797
4uj2,6.010601043701172,166.46551513671875,164.34274291992188,8.133377075195312
4w97,11.809185028076172,190.2181396484375,185.847900390625,16.179428100585938
4ymx,3.959256410598755,107.03852844238281,106.41895294189453,4.578834533691406
4zx8,5.581292629241943,424.8551025390625,423.12921142578125,7.30718994140625
5da3,7.323117733001709,122.49236297607422,120.99746704101562,8.818008422851562
5dw1,7.341540813446045,68.45515441894531,68.17562866210938,7.621063232421875
5eec,4.6728081703186035,109.19721984863281,107.9970703125,5.872955322265625
5f3i,5.34954309463501,167.10494995117188,164.8968505859375,7.557647705078125
5l9l,5.328955173492432,139.39332580566406,137.620849609375,7.1014251708984375
5law,6.882061958312988,62.513877868652344,61.501068115234375,7.894874572753906
5n2f,7.6129655838012695,139.33364868164062,136.345458984375,10.601150512695312
5t27,6.528907775878906,374.9007263183594,372.99127197265625,8.4383544921875
5v86,7.266124248504639,188.30699157714844,186.05303955078125,9.52008056640625
5vd2,7.542285919189453,134.74053955078125,133.30661010742188,8.976211547851562
5y3n,5.253395080566406,226.77464294433594,224.16197204589844,7.8660736083984375
5ypo,18.10173988342285,108.39773559570312,112.36231994628906,14.137153625488281
6b5j,6.625637054443359,146.24871826171875,144.56259155273438,8.311767578125
6bfx,6.879615783691406,168.2662353515625,165.48898315429688,9.6568603515625
6hm7,6.43674373626709,138.09963989257812,135.470703125,9.065673828125
2gmx,6.379482746124268,171.342041015625,169.19033813476562,8.53118896484375
3e64,5.776921272277832,150.74749755859375,148.24798583984375,8.27642822265625
3u15,6.237890243530273,98.40937805175781,96.20114135742188,8.446128845214844
3v2w,6.34387731552124,227.07440185546875,224.2841339111328,9.134140014648438
4acx,7.308435916900635,161.18869018554688,158.7559051513672,9.741226196289062
4dpi,9.187779426574707,163.91714477539062,159.50775146484375,13.59716796875
4h1m,8.484956741333008,134.51031494140625,131.43875122070312,11.5565185546875
4ia0,8.578176498413086,139.3724365234375,136.94219970703125,11.008407592773438
4j0z,6.120194435119629,164.19454956054688,162.39263916015625,7.9221038818359375
4o10,6.755195140838623,334.7149353027344,332.32403564453125,9.146087646484375
4obo,4.519173622131348,147.25363159179688,145.5691680908203,6.203643798828125
4xe1,4.064472675323486,118.98103332519531,117.9830093383789,5.0625
4zx4,6.335476398468018,351.4189758300781,349.41253662109375,8.3419189453125
5djv,6.022337913513184,299.0887451171875,296.6861267089844,8.424957275390625
5k4j,6.958221435546875,141.87232971191406,138.89352416992188,9.937026977539062
5mi7,5.959290504455566,301.59368896484375,301.056396484375,6.49658203125
5mqy,6.439761161804199,99.06053161621094,97.79238891601562,7.7079010009765625
5t1w,5.997716903686523,156.07835388183594,153.67503356933594,8.401031494140625
5ula,6.493708610534668,76.63381958007812,76.43328094482422,6.694244384765625
5vc3,8.529994010925293,134.68612670898438,132.66278076171875,10.5533447265625
5vm6,5.1434736251831055,70.14544677734375,69.00736999511719,6.281547546386719
5wgd,15.3991060256958,114.9668960571289,117.6133041381836,12.752693176269531
5x4q,5.776576519012451,89.12347412109375,91.70425415039062,3.1957931518554688
6axl,14.199629783630371,199.00531005859375,206.24667358398438,6.9582672119140625
6ht1,6.948027610778809,90.24345397949219,89.55731964111328,7.634162902832031
1b05,6.905851364135742,195.81459045410156,193.1101531982422,9.61029052734375
1b52,7.057644367218018,196.44114685058594,193.61988830566406,9.87890625
1gwq,11.448019981384277,121.98753356933594,123.35163879394531,10.083908081054688
1nz7,10.093270301818848,131.69708251953125,129.8363800048828,11.9539794921875
1xd0,10.118407249450684,177.0428924560547,174.3630828857422,12.7982177734375
1z95,6.2463202476501465,113.45860290527344,111.16258239746094,8.542343139648438
2pov,4.2676825523376465,117.24756622314453,115.86656188964844,5.648689270019531
2wey,5.9475860595703125,149.13429260253906,146.4611053466797,8.620773315429688
2x2r,5.806910037994385,441.3854064941406,439.6553955078125,7.53692626953125
3bcn,6.578385829925537,96.244873046875,96.75755310058594,6.065704345703125
3d2t,4.219001293182373,189.77085876464844,187.76705932617188,6.2227935791015625
3dbs,7.761781215667725,367.91815185546875,365.259765625,10.420166015625
3dx4,3.445711612701416,349.221923828125,348.4964599609375,4.171173095703125
3fe7,12.505451202392578,54.51132583618164,56.47279357910156,10.543983459472656
3hww,3.0804805755615234,383.0506896972656,382.62689208984375,3.5042724609375
3kej,7.110023498535156,97.32247924804688,94.61834716796875,9.814155578613281
3nzs,6.198233604431152,359.72735595703125,356.9385986328125,8.98699951171875
3p5k,7.6067914962768555,171.1631622314453,168.15084838867188,10.619110107421875
3w32,8.715578079223633,151.73988342285156,148.7672576904297,11.688201904296875
4bzs,7.540153503417969,243.31634521484375,240.45533752441406,10.401168823242188
4caf,6.650641918182373,181.29550170898438,178.11422729492188,9.8319091796875
4daf,4.124562740325928,207.63885498046875,206.95184326171875,4.8115692138671875
4e0x,3.9860057830810547,454.9839172363281,453.5372619628906,5.432647705078125
4erq,15.931381225585938,121.19685363769531,121.70179748535156,15.426437377929688
4k9h,8.977983474731445,159.24847412109375,155.3297119140625,12.896743774414062
4mgv,5.336916923522949,126.00521850585938,124.26460266113281,7.0775299072265625
4ng9,8.038555145263672,137.78469848632812,136.10638427734375,9.716873168945312
4r5n,5.864638328552246,177.98284912109375,176.58050537109375,7.2669830322265625
4rj6,6.654696941375732,154.19918823242188,152.59104919433594,8.262832641601562
4xjs,6.20482873916626,129.33917236328125,127.33599090576172,8.208015441894531
4yps,6.198784828186035,150.07437133789062,146.80792236328125,9.465240478515625
5bs0,14.518054962158203,393.7251281738281,386.74053955078125,21.502655029296875
5k0j,5.955958366394043,104.05521392822266,102.71908569335938,7.292083740234375
5nin,15.199811935424805,86.87861633300781,83.96497344970703,18.11345672607422
5umz,14.577333450317383,189.3094482421875,189.5287628173828,14.358016967773438
5upj,5.529953956604004,101.09120178222656,98.82415771484375,7.7969970703125
5v7w,5.835127830505371,94.64662170410156,93.8117904663086,6.669960021972656
5wir,20.16666030883789,201.3536376953125,205.32664489746094,16.193649291992188
5xii,5.6724419593811035,400.9444580078125,398.85211181640625,7.764801025390625
6cgp,5.596141815185547,135.0370635986328,135.0057373046875,5.627471923828125
6cz4,7.946044921875,127.63128662109375,124.2925796508789,11.284751892089844
6hth,6.47593879699707,163.7740478515625,163.69081115722656,6.559173583984375
1o39,5.8537187576293945,91.09221649169922,90.53700256347656,6.408935546875
1o3b,5.8523736000061035,90.74778747558594,90.58531188964844,6.0148468017578125
1o3c,5.890725612640381,90.90573120117188,90.67057800292969,6.125877380371094
1o3d,5.856991291046143,91.2916259765625,90.75613403320312,6.392486572265625
2j7d,4.564540863037109,166.8743896484375,165.7932891845703,5.6456451416015625
3f81,3.9917478561401367,162.51722717285156,162.4981231689453,4.0108489990234375
3gcv,8.795822143554688,174.28981018066406,170.9443359375,12.14129638671875
3rtn,6.431345462799072,161.482177734375,158.72225952148438,9.191268920898438
3v5g,4.16524600982666,118.8916244506836,118.06169128417969,4.99517822265625
3zc5,5.987409591674805,138.17236328125,135.786376953125,8.373397827148438
4arw,5.723185062408447,488.6951599121094,487.2994384765625,7.118896484375
4b6p,4.9192681312561035,569.5374145507812,568.0825805664062,6.37408447265625
4d1y,5.984550476074219,148.73834228515625,147.2958984375,7.427001953125
