pdb_id	-logAffi
4lxb	8.15
3h0e	8.15
4ly9	8.15
1aq1	8.15
3faa	8.15
4jr5	8.15
3kb7	8.15
3bea	8.15
5k00	8.15
4ycl	8.15
3d8w	8.15
3dz5	8.15
5u7k	8.15
4zyx	8.15
1pfy	8.15
5hmh	8.15
2q1q	8.15
4elg	8.16
4zud	8.16
3w2s	8.16
3rz8	8.17
3hac	8.17
3kwf	8.17
4k5y	8.17
2g63	8.17
3zim	8.17
4z0q	8.17
4xct	8.17
5lhh	8.17
4ayy	8.17
4q1e	8.17
4mxc	8.17
3ixk	8.18
4kbk	8.18
1dwd	8.18
4anb	8.18
3wzj	8.18
3l3n	8.18
4qlq	8.18
5aa9	8.19
5a8x	8.19
5fl5	8.19
3c5u	8.19
1w6j	8.19
3roc	8.19
5tco	8.19
5acy	8.19
2h65	8.19
2yj8	8.19
5n1z	8.19
1oky	8.19
5nob	8.2
4bhn	8.2
3qd4	8.2
5uor	8.2
4gg7	8.2
3cjf	8.2
3vhe	8.21
1o0d	8.21
4x5p	8.21
4ixh	8.21
3up7	8.21
5fto	8.21
2e9n	8.21
4kju	8.22
5csx	8.22
1pl0	8.22
3q77	8.22
2v16	8.22
1h1d	8.22
4kba	8.22
4c4h	8.22
3bym	8.22
5alz	8.22
5kya	8.22
4otf	8.22
5fck	8.22
5h3q	8.22
3pz4	8.22
4xcu	8.22
5nb7	8.22
4bci	8.22
4x7n	8.22
4a7c	8.22
4yl0	8.22
4bs5	8.22
4ylj	8.22
1w11	8.22
4deg	8.22
3h0y	8.22
5w8v	8.22
1ets	8.22
4h3g	8.22
5n2d	8.22
3zbx	8.22
1em6	8.22
4lko	8.22
4ptg	8.23
3f16	8.23
2w1f	8.23
4x6m	8.24
1u9e	8.24
1ke6	8.24
2gde	8.24
1nmk	8.24
3g4l	8.24
1jd0	8.24
1eve	8.24
1g4o	8.25
2pbw	8.25
1c1u	8.25
4di2	8.26
3cen	8.26
2chm	8.26
3tdc	8.27
4djy	8.27
4xv2	8.27
5nhj	8.27
5gnk	8.28
3o95	8.28
3l17	8.28
4oc3	8.28
4j3d	8.28
4pov	8.28
4mha	8.28
5cei	8.28
5uey	8.29
1a28	8.29
3ly2	8.3
4i6f	8.3
1tom	8.3
5uox	8.3
4o0b	8.3
3g0g	8.3
3oct	8.3
2rku	8.3
1u3r	8.3
1tft	8.3
3g0d	8.3
5e80	8.3
4ztr	8.3
4rx7	8.3
4zy6	8.3
1uv5	8.3
5k76	8.3
1hv5	8.3
3gn7	8.3
5cxh	8.3
5j7b	8.3
5j8z	8.3
5xs2	8.3
5tqf	8.3
3skf	8.3
6bfd	8.3
3cid	8.3
4qo4	8.3
5am3	8.3
5jfr	8.3
4az3	8.3
5kcv	8.3
2rfn	8.3
6b4w	8.3
4fob	8.3
1zzl	8.3
5khm	8.3
5he7	8.3
3bc5	8.3
2rd6	8.3
4nus	8.3
2nv7	8.3
4wki	8.3
3gjw	8.3
5tiu	8.3
2iqg	8.3
4xhk	8.3
4i6h	8.3
2ydj	8.3
1rww	8.3
4ohk	8.3
3bjm	8.3
1bzf	8.3
3fyj	8.3
1lqf	8.3
4ddl	8.31
5tnt	8.31
3dc3	8.31
4acd	8.31
2qtb	8.32
3tv6	8.32
5c2a	8.32
5czm	8.32
2dq7	8.32
4gih	8.32
4z1k	8.33
2wj2	8.33
3sw2	8.33
1u9q	8.33
4htx	8.33
5uit	8.34
3f82	8.34
3npc	8.34
1bzy	8.34
4yhf	8.34
2uwd	8.35
4mvh	8.35
1h23	8.35
4lts	8.36
3r7o	8.36
3g45	8.36
1bb0	8.36
4e6q	8.36
3kek	8.36
3d83	8.36
2fjp	8.37
4v24	8.37
3h0z	8.37
2xdw	8.37
3hab	8.38
3qkd	8.38
1mu6	8.38
4qyg	8.39
3dpk	8.39
4p1r	8.39
1w4l	8.4
5hg7	8.4
3r2b	8.4
3efw	8.4
2j95	8.4
1k22	8.4
5csw	8.4
3ttz	8.4
4nh7	8.4
5d9k	8.4
4jai	8.4
2qbp	8.4
1nd5	8.4
4ra5	8.4
2pe2	8.4
2vsl	8.4
5ll4	8.4
4bgh	8.4
4c61	8.4
5jrs	8.4
3bl7	8.4
3zxz	8.4
2uwl	8.4
4uro	8.4
5dxu	8.4
3frg	8.4
2zda	8.4
2xyn	8.4
3kwz	8.4
1q3w	8.4
4qmy	8.4
4px6	8.4
4z3v	8.4
2oqv	8.4
1fd0	8.4
5hd0	8.4
5a3t	8.4
3nrm	8.4
5em6	8.4
3ook	8.4
1s64	8.4
4dk5	8.4
3sww	8.4
3d0e	8.4
3gz9	8.4
5ccm	8.4
4cnh	8.4
3s74	8.4
1w7x	8.4
2oic	8.4
3k9x	8.4
4agd	8.41
3mvm	8.41
2am9	8.41
4ngt	8.41
5c4s	8.42
4ezj	8.42
5icp	8.42
2xbv	8.43
5exl	8.43
4zk5	8.43
1jje	8.43
4bbe	8.44
5n0e	8.44
4zae	8.44
1bmn	8.44
5v8q	8.44
3kl6	8.46
4lge	8.46
5a09	8.46
1u3q	8.46
4u01	8.46
1u9w	8.46
2oh4	8.46
3bx5	8.46
5f94	8.47
3zln	8.47
2qo8	8.47
1qkn	8.47
3b28	8.47
3wqh	8.48
2yix	8.48
5ap2	8.48
3b1m	8.48
5n0d	8.48
4jpa	8.48
3n3j	8.48
5jh6	8.48
5svk	8.48
4a22	8.49
5tkt	8.49
4ehe	8.49
5tr6	8.49
2g5u	8.49
2ihq	8.49
2oqi	8.49
3qd0	8.5
3d3p	8.5
3uol	8.51
1cr6	8.51
4nk9	8.51
5to8	8.51
1g05	8.51
2hfp	8.52
2vvc	8.52
5eyc	8.52
4o97	8.52
4wcu	8.52
3ns9	8.52
3u4u	8.52
2b1p	8.52
5j79	8.52
4nh8	8.52
4c4j	8.52
3ocg	8.52
1rhu	8.52
1fcy	8.52
3lpi	8.52
4gjd	8.52
2fvd	8.52
1oit	8.52
5izq	8.52
4rpv	8.52
2vnm	8.52
5bue	8.52
3m2w	8.52
2w1g	8.52
4gv1	8.52
4izy	8.52
1hbj	8.52
1ta2	8.52
3psb	8.52
2qu6	8.52
4rx5	8.52
5vlr	8.52
2boh	8.52
4jnc	8.52
2ow3	8.52
2xa4	8.52
4jnm	8.52
4zom	8.52
3sx4	8.52
4h3i	8.52
3ia6	8.52
3cic	8.52
2qmf	8.52
2gbi	8.52
5anw	8.52
4yne	8.52
3t3v	8.52
1r78	8.52
1d7x	8.52
1nfx	8.52
4qmn	8.52
4bcb	8.52
5eyk	8.52
3tct	8.52
5bqh	8.52
4hyi	8.52
3dcv	8.52
4l6s	8.52
4dtk	8.52
3umw	8.52
3psd	8.52
1w14	8.52
1o44	8.52
4j52	8.52
1r1i	8.54
3hc8	8.54
3q96	8.54
4yay	8.54
4mbl	8.54
5svl	8.55
1ppl	8.55
5nhv	8.55
4ynd	8.55
3t8s	8.55
3kfc	8.55
3v51	8.55
2x4z	8.57
4hy4	8.57
3dkf	8.57
2i0j	8.57
3v7x	8.57
1yye	8.57
4tpp	8.59
2fky	8.59
4ezl	8.59
3ibi	8.59
2iit	8.59
5hk2	8.59
3sxf	8.6
3t3u	8.6
3fhe	8.6
3b66	8.6
5cf5	8.6
4f65	8.6
1yy4	8.6
4qjp	8.6
4gj2	8.6
4ke1	8.6
4b00	8.61
4tpm	8.62
4zim	8.62
5ubt	8.62
5egm	8.62
4hf4	8.62
5htz	8.62
4dru	8.62
2h42	8.62
1a61	8.62
5n9s	8.62
3dt1	8.62
3ryz	8.62
3qqu	8.62
4zyf	8.64
3wig	8.64
3s71	8.64
5jga	8.64
4qd6	8.64
4x6x	8.64
1r1j	8.64
5hbj	8.64
4g9c	8.64
3f88	8.64
5x74	8.64
5uwk	8.64
2oax	8.65
2x39	8.66
3nox	8.66
5n93	8.66
5tq3	8.66
5f4n	8.66
2i47	8.66
3cjo	8.66
3kqc	8.66
3s68	8.66
4p0n	8.66
3vnt	8.66
5hu1	8.66
5edu	8.66
3u1y	8.67
4lgu	8.68
3iw4	8.68
5f1z	8.68
3jsi	8.68
2nw4	8.68
5cj6	8.69
2nnq	8.7
2y7z	8.7
2h4n	8.7
3pa5	8.7
3s73	8.7
3oot	8.7
4xmo	8.7
5hcv	8.7
4j53	8.7
1xap	8.7
3eqr	8.7
4x7o	8.7
2uwo	8.7
2b7d	8.7
2ovx	8.7
3da6	8.7
2oaz	8.7
5w86	8.7
2bpm	8.7
4r5a	8.7
4q1c	8.7
4n4v	8.7
2xvd	8.7
4o15	8.7
5edq	8.7
3thb	8.7
2vj8	8.7
3bla	8.7
5bnj	8.7
5hg5	8.7
4f1s	8.7
3hwn	8.7
2i0e	8.7
2y81	8.7
4zwz	8.7
5k0i	8.7
3l1s	8.7
4zwy	8.7
5vgo	8.7
5ih9	8.7
5c2e	8.7
4yth	8.7
5e2o	8.7
4jlg	8.7
5e8r	8.7
4d8c	8.7
4ps3	8.7
3oz1	8.7
4k6z	8.7
3i5z	8.7
4rce	8.7
2wyg	8.7
3be2	8.7
1hfs	8.7
4bah	8.7
5ufr	8.7
2y5f	8.7
3qc4	8.7
4hhy	8.72
4crc	8.72
3ts4	8.72
5c4u	8.72
4xg8	8.72
3pwh	8.72
3vf9	8.72
4ish	8.72
1x76	8.72
1o5m	8.72
4tv3	8.72
4ivb	8.72
3lik	8.72
5ikb	8.72
4bkj	8.72
1eub	8.72
2wj1	8.72
3p8o	8.72
4q1b	8.72
1cin	8.73
3ce3	8.74
3rz1	8.74
3q32	8.74
2anm	8.74
2wtv	8.74
4ei4	8.74
4gii	8.74
5vkc	8.74
2opb	8.74
3wt7	8.75
5n7v	8.77
1zuc	8.77
4rss	8.77
4m0f	8.77
1xpc	8.77
3qdd	8.77
5fgk	8.77
4yt7	8.77
2itt	8.77
4ekg	8.77
3e4a	8.77
5wal	8.77
4frs	8.77
2j7x	8.77
2yis	8.77
4e4l	8.77
2q7m	8.8
3skc	8.8
4gk2	8.8
4ngq	8.8
4ksp	8.8
1f1j	8.8
1cj1	8.8
5vpm	8.8
5e2p	8.8
3vyf	8.8
3eyg	8.8
5cau	8.8
5kos	8.82
5ta6	8.82
5bvw	8.82
3que	8.82
1g54	8.82
4i5c	8.82
3bz3	8.82
5kby	8.82
2giu	8.82
4na8	8.82
5uex	8.82
5u3b	8.82
1cim	8.82
2hvc	8.82
5tob	8.82
4x6n	8.82
2ckm	8.82
2p93	8.82
1lhu	8.83
4btt	8.84
3vsx	8.85
4mu7	8.85
3e93	8.85
3vo3	8.85
4j6i	8.85
5jau	8.85
3itz	8.85
3prf	8.85
3wyl	8.85
4hvd	8.85
4gj3	8.85
1u3s	8.85
2obf	8.85
3r2f	8.85
5cas	8.85
2feq	8.86
5lwm	8.87
2xej	8.87
1nfy	8.89
2h5i	8.89
2y7x	8.89
5mty	8.89
3wke	8.89
4qyh	8.89
5wfj	8.89
3vhc	8.89
4lqg	8.89
4cst	8.89
4yc9	8.89
5vrp	8.89
3sx9	8.89
3zos	8.89
3km4	8.89
4cli	8.89
3rin	8.89
2onz	8.89
1nt1	8.89
1uze	8.9
4e6d	8.92
1xoz	8.92
1kzn	8.92
2w1i	8.92
5sz1	8.92
4fod	8.92
5ew3	8.92
5n24	8.92
5ljt	8.92
3uza	8.94
2z7g	8.95
1n94	8.96
4bdt	8.96
3dcc	8.96
1nfw	8.96
3krj	8.96
5cf8	8.96
4zjc	8.96
2p4j	8.96
4k18	8.96
3v5p	8.96
3ue4	8.96
4ag8	8.96
4ptc	8.96
5ur1	8.97
3jxw	9.0
2r0u	9.0
1mu8	9.0
5t8j	9.0
4gm8	9.0
3u8w	9.0
3o1g	9.0
4whz	9.0
2ofu	9.0
3ui7	9.0
5tl9	9.0
4dmy	9.0
1e3g	9.0
4iwd	9.0
3kw9	9.0
5dxh	9.0
1fm9	9.0
5nu1	9.0
3r02	9.0
4l8m	9.0
2rgu	9.0
1k27	9.0
2b7a	9.0
4rvm	9.0
2r6n	9.0
1mq5	9.0
5ljq	9.0
3tjd	9.0
3u6i	9.0
4o6e	9.0
4ps8	9.0
5q0d	9.0
4h3f	9.0
5eyd	9.0
4hyh	9.0
4flh	9.0
2r2l	9.0
4ys7	9.0
1ba8	9.0
1apv	9.0
2j4i	9.0
3tkm	9.0
4rio	9.0
1xp0	9.0
2i03	9.0
1iyl	9.0
2oo8	9.0
4omd	9.01
2fes	9.01
3lj3	9.03
4jh0	9.03
3m37	9.04
5tvn	9.04
4od0	9.04
3r0t	9.04
1qkt	9.04
5vo6	9.05
4an2	9.05
5bqi	9.05
1kdk	9.05
3hb4	9.05
1ezq	9.05
3vuc	9.05
4aqc	9.05
5i5z	9.05
5m7s	9.05
2i6a	9.05
4e4n	9.05
3tt0	9.05
1you	9.06
5trf	9.06
4oo9	9.07
4pv0	9.07
4cmo	9.07
3ffg	9.08
1xmu	9.08
1lhw	9.08
2g5t	9.09
1d3d	9.09
4kp6	9.09
2w8y	9.09
3mw1	9.09
3g72	9.1
3mdz	9.1
3byu	9.1
5gmp	9.1
3uok	9.1
2yiw	9.1
2q1j	9.1
2c6e	9.1
1h22	9.1
1sj0	9.1
4ppa	9.1
3ds6	9.1
3lpk	9.1
1d9i	9.11
5b4l	9.12
3v6s	9.12
1ove	9.13
3zmm	9.14
5dhg	9.14
5t8e	9.14
5l30	9.14
3gen	9.14
4bsq	9.15
5ntp	9.15
3ibu	9.15
3sn7	9.15
4y8y	9.15
4xg9	9.15
3d91	9.15
3rsv	9.15
1d5j	9.15
4mf1	9.15
5ism	9.15
4pqn	9.15
4rcd	9.15
5q0e	9.16
2ozr	9.17
2p94	9.17
1xoq	9.17
1z71	9.18
5dhh	9.18
2xb7	9.19
2hy0	9.19
2f14	9.19
1kwq	9.21
5ee7	9.21
1r6g	9.21
4yht	9.22
3gc7	9.22
2yb9	9.22
1uho	9.22
4uzd	9.22
3rwp	9.22
2v0z	9.22
5i3w	9.22
1zvx	9.22
3b8r	9.22
3of8	9.22
1fcz	9.22
3zc6	9.22
4an3	9.22
4jia	9.22
5koq	9.24
4pjt	9.24
4ty1	9.26
1db1	9.26
3zlr	9.26
4zj8	9.26
5a0c	9.27
4n6h	9.28
3p8n	9.28
3g58	9.28
1xow	9.28
3vhd	9.28
3rux	9.28
830c	9.28
2ayr	9.29
2aux	9.3
2znt	9.3
5u7d	9.3
3kqb	9.3
1xp1	9.3
5cgc	9.3
3mvh	9.3
2yxj	9.3
5ceo	9.3
5anv	9.3
1bil	9.3
5cgd	9.3
3vtb	9.3
3b8q	9.3
4fkk	9.3
4btu	9.3
1w6h	9.3
2og8	9.3
3d7f	9.3
3krr	9.32
3wha	9.32
3vva	9.32
3vbq	9.33
3q4b	9.33
3gw5	9.33
5f9e	9.34
2bdj	9.35
2z4b	9.36
2r6w	9.36
4wzv	9.37
3lq8	9.4
1sqn	9.4
1fkf	9.4
5lp1	9.4
1cbr	9.4
1xp6	9.4
3o64	9.4
2w26	9.4
4erf	9.4
3e2m	9.4
4wrs	9.4
3ekv	9.41
5aaa	9.42
3vjk	9.43
3hr1	9.43
3vjm	9.43
5fdr	9.44
5iub	9.46
5toz	9.46
2pvn	9.46
2auz	9.46
5unh	9.46
1q4x	9.48
1xjd	9.48
2r6y	9.49
5nhf	9.49
2phb	9.49
4djh	9.49
2gdo	9.49
5fbo	9.51
3oag	9.51
1s19	9.51
5uyu	9.51
3lhj	9.51
3wym	9.52
1ms6	9.52
4xj0	9.52
4wtu	9.52
5edi	9.52
2hoc	9.52
2bys	9.52
5eol	9.52
4ivd	9.52
3g0w	9.52
2z7r	9.52
4y73	9.52
2hog	9.52
2ax9	9.52
1g52	9.54
3ppm	9.54
4fcd	9.55
2jj3	9.55
1so2	9.57
1i37	9.57
5fbn	9.57
4ax9	9.57
1o86	9.57
4lsj	9.57
5cjf	9.59
4gql	9.59
1qku	9.59
3ert	9.6
1snk	9.6
3uzc	9.61
3orn	9.62
5tqg	9.62
5eob	9.62
3oad	9.62
5dh5	9.64
3o9l	9.66
3c45	9.68
5awj	9.68
4ufd	9.68
3dp9	9.68
5ml3	9.69
3i06	9.7
6b8u	9.7
3g6z	9.7
4bti	9.7
1vsn	9.7
5b5p	9.7
2vh6	9.7
5dxt	9.7
3kmm	9.7
4v05	9.7
3w54	9.7
3imy	9.7
4cmu	9.7
4q1n	9.7
5sz4	9.7
5uiu	9.7
2ofv	9.7
4fk6	9.7
4crl	9.71
3elm	9.72
3fuc	9.72
1z6e	9.72
5bvf	9.72
4lrh	9.72
5q0g	9.74
2g00	9.74
5tdi	9.74
1d2s	9.74
3e8r	9.74
3pe2	9.76
5a8y	9.77
5bvd	9.8
5tku	9.8
2fb8	9.8
1nlj	9.8
3m36	9.82
4ear	9.82
4amz	9.82
4eb8	9.82
4zo5	9.82
5l2y	9.85
1a52	9.86
1ouk	9.89
5q0f	9.89
3ies	9.92
4qoc	9.92
4hvb	9.95
1fjs	9.96
4eki	10.0
1g37	10.0
5kzi	10.0
5wo4	10.0
4ode	10.0
1kv2	10.0
2zo3	10.0
4ivc	10.0
3kry	10.0
2yex	10.0
2ie4	10.0
2w3i	10.0
4phw	10.0
4odf	10.0
4heu	10.01
4rfm	10.05
1nm6	10.05
2o4j	10.1
2p16	10.1
2w3k	10.1
4hra	10.1
5axq	10.1
1pf7	10.14
3tge	10.15
2bq6	10.15
1a5g	10.15
5v82	10.15
4tmn	10.17
5etj	10.18
1ie9	10.19
1xzx	10.22
3d7h	10.22
5b25	10.24
1rr6	10.25
1rt9	10.25
4an1	10.26
3tki	10.3
2p15	10.3
4std	10.33
1mnc	10.34
1xm4	10.39
4y8z	10.4
5d3c	10.4
4wt2	10.42
4oar	10.42
5dia	10.46
5std	10.49
1n46	10.52
1b8n	10.52
2fzz	10.52
3lzv	10.59
2j4a	10.6
4uxl	10.6
2xei	10.62
3cs7	10.68
1xon	10.68
3myg	10.7
5wb6	10.7
4an0	10.7
7std	10.72
4omc	10.78
5c1m	10.8
1c4v	10.8
5bve	11.0
1dis	11.0
4ase	11.0
5ew9	11.0
1q84	11.05
1dqx	11.05
1lor	11.06
3k8o	11.07
5c2h	11.09
3gwt	11.1
1mq6	11.15
5h8e	11.2
1sme	11.22
3k8q	11.28
5h8b	11.31
1nl6	11.32
3wv1	11.41
1lyb	11.42
4k1b	11.52
5ehn	11.64
2fv5	11.7
5mw4	11.7
3o9i	11.82
4n70	12.0
3o9h	12.1
3o9g	12.3
1q83	12.39
3o9f	12.7
