pdb_id	-logAffi
3h0e	8.15
4zyx	8.15
2q1q	8.15
5u7k	8.15
5h2u	8.15
3bea	8.15
4e4x	8.15
4zud	8.16
3w2s	8.16
4elg	8.16
4k5y	8.17
4z0q	8.17
3hac	8.17
4q1e	8.17
2g63	8.17
4xct	8.17
3rz8	8.17
4mxc	8.17
5lhh	8.17
4kbk	8.18
4qlq	8.18
4anb	8.18
3ixk	8.18
1dwd	8.18
3wzj	8.18
5aa9	8.19
3roc	8.19
5fl5	8.19
3c5u	8.19
1w6j	8.19
1oky	8.19
2h65	8.19
5a8x	8.19
5acy	8.19
5tco	8.19
5n1z	8.19
4gg7	8.2
5exm	8.2
4bhn	8.2
5uor	8.2
1owd	8.2
3qd4	8.2
5nob	8.2
3cjf	8.2
4jr0	8.2
4ixh	8.21
5uvc	8.21
4hyu	8.21
4hiq	8.21
5c4o	8.21
3vhe	8.21
1o0d	8.21
4x5p	8.21
5fto	8.21
3up7	8.21
1u9v	8.22
5csx	8.22
3bym	8.22
4yl0	8.22
4c4h	8.22
3l3m	8.22
1w11	8.22
4otf	8.22
4kju	8.22
4a7c	8.22
5n2d	8.22
5qcn	8.22
3i28	8.22
4deg	8.22
4lko	8.22
4kba	8.22
5fck	8.22
4bs5	8.22
5w8v	8.22
2cji	8.22
2vvv	8.22
4h3g	8.22
4u0i	8.22
5h3q	8.22
2v16	8.22
5kya	8.22
3q77	8.22
1pl0	8.22
4bci	8.22
3h0y	8.22
3e5a	8.23
2w1f	8.23
3f16	8.23
3g4l	8.24
1jd0	8.24
2gde	8.24
4x6m	8.24
5jog	8.24
1nmk	8.24
5a4c	8.24
1u9e	8.24
3hll	8.24
1ke6	8.24
2pbw	8.25
1nvq	8.25
1g4o	8.25
1c1u	8.25
3cen	8.26
2chm	8.26
4di2	8.26
3tdc	8.27
4djy	8.27
5nhj	8.27
4xv2	8.27
3o95	8.28
4mha	8.28
3nw7	8.28
5gnk	8.28
5cei	8.28
3l17	8.28
4pov	8.28
4j3d	8.28
3tt4	8.28
5uey	8.29
1a28	8.29
2ydj	8.3
2rfn	8.3
1tom	8.3
3jy0	8.3
4dus	8.3
2nv7	8.3
5kcv	8.3
2v7a	8.3
3oct	8.3
3ocb	8.3
2rku	8.3
5k76	8.3
5xs2	8.3
4ynk	8.3
5j8z	8.3
4zy6	8.3
4nus	8.3
3fqe	8.3
5e80	8.3
4ejn	8.3
2iqg	8.3
4i6f	8.3
3g0d	8.3
4ohk	8.3
2rd6	8.3
5j7b	8.3
1bzf	8.3
5tqf	8.3
5jfr	8.3
6b8j	8.3
3ot3	8.3
5am3	8.3
4n1u	8.3
2qmd	8.3
4jzd	8.3
5khm	8.3
1tft	8.3
3skf	8.3
2x81	8.3
4i6h	8.3
4wki	8.3
4qo4	8.3
3bjm	8.3
3g0g	8.3
1sve	8.3
4fob	8.3
5tiu	8.3
6bfd	8.3
1hv5	8.3
4jps	8.3
5he7	8.3
3ly2	8.3
5tnt	8.31
3dc3	8.31
5dyw	8.31
4csj	8.31
4acd	8.31
2dq7	8.32
4kin	8.32
2qtb	8.32
3tv6	8.32
4bbg	8.32
5czm	8.32
2yi7	8.32
4z16	8.32
1u9q	8.33
2wj2	8.33
3ns7	8.33
4z1k	8.33
4htx	8.33
1bzy	8.34
5ime	8.34
3npc	8.34
4yhf	8.34
5amn	8.35
2uwd	8.35
4mvh	8.35
1h23	8.35
4lts	8.36
3d83	8.36
3r7o	8.36
3kek	8.36
1bb0	8.36
4e6q	8.36
3g45	8.36
4v24	8.37
3tcp	8.37
2xdw	8.37
3h0z	8.37
3qkd	8.38
4ere	8.38
1mu6	8.38
1k21	8.38
4qyg	8.39
4p1r	8.39
1x7b	8.39
3dpk	8.39
4px6	8.4
1s64	8.4
2al5	8.4
3gz9	8.4
5ll4	8.4
3s74	8.4
1fd0	8.4
3r2b	8.4
3ekn	8.4
5a3t	8.4
5em6	8.4
4dk5	8.4
5laz	8.4
3kwz	8.4
2qbp	8.4
3efw	8.4
4nh7	8.4
4cnh	8.4
4jai	8.4
5jrs	8.4
4uyn	8.4
4ra5	8.4
3frg	8.4
1w4l	8.4
5csw	8.4
2vsl	8.4
2oqv	8.4
2xyn	8.4
2uwl	8.4
1nd5	8.4
4c61	8.4
3ook	8.4
2rl5	8.4
2j95	8.4
3zxz	8.4
2zda	8.4
4bgh	8.4
3vap	8.4
3k9x	8.4
2y82	8.4
1k22	8.4
2oic	8.4
1q3w	8.4
2pe2	8.4
3bl7	8.4
3ttz	8.4
4z3v	8.4
4mqu	8.4
3nrm	8.4
5hg7	8.4
5dxu	8.4
2baj	8.4
5d9k	8.4
3b68	8.4
4l52	8.4
4aoi	8.4
3d0e	8.4
5hd0	8.4
5ufi	8.4
4rcf	8.4
4ngt	8.41
5ak2	8.41
3mvm	8.41
2am9	8.41
5icp	8.42
2g5p	8.42
4ezj	8.42
4wa9	8.42
5dey	8.43
4y8x	8.43
2xbv	8.43
1jje	8.43
5exl	8.43
4zk5	8.43
2c8w	8.43
4bbe	8.44
1bmn	8.44
4zae	8.44
3bx5	8.46
4lge	8.46
1u3q	8.46
3kl6	8.46
1u9w	8.46
2oh4	8.46
2qo8	8.47
3zln	8.47
1qkn	8.47
2oag	8.47
5svk	8.48
3n3j	8.48
5ap2	8.48
5n0d	8.48
2yix	8.48
4jpa	8.48
4o0v	8.48
3b1m	8.48
4m2r	8.49
4ehe	8.49
2ihq	8.49
5tkt	8.49
4a22	8.49
5tr6	8.49
2g5u	8.49
3qd0	8.5
2vh0	8.51
3uol	8.51
1cr6	8.51
5to8	8.51
4nk9	8.51
5ij7	8.51
1g05	8.51
3sx4	8.52
2qmf	8.52
1fcy	8.52
3dcv	8.52
1o44	8.52
5eyk	8.52
4dtk	8.52
3ns9	8.52
4bcb	8.52
5hg8	8.52
3lpi	8.52
2gbi	8.52
4c4j	8.52
3tct	8.52
1nfx	8.52
1ta2	8.52
5am1	8.52
2qu6	8.52
3pa4	8.52
2xfk	8.52
1w14	8.52
1i5r	8.52
2vnm	8.52
4izy	8.52
4hyi	8.52
4jnm	8.52
3umw	8.52
4j52	8.52
3u4u	8.52
5j79	8.52
4o97	8.52
5vi6	8.52
1hbj	8.52
4rpv	8.52
3ocg	8.52
5bqh	8.52
5anw	8.52
4gjd	8.52
3ml5	8.52
4yzc	8.52
2b1p	8.52
3zxh	8.52
5i4v	8.52
3sfc	8.52
5eyc	8.52
4l6s	8.52
4uwh	8.52
5izq	8.52
2boh	8.52
5jyo	8.52
1d7x	8.52
3m2w	8.52
4jnc	8.52
5vlr	8.52
2xa4	8.52
2v11	8.52
4h3i	8.52
3cic	8.52
3ia6	8.52
4gv1	8.52
4yne	8.52
2w1g	8.52
3psb	8.52
3jzc	8.53
3q96	8.54
3hc8	8.54
1r1i	8.54
3kjd	8.54
4yay	8.54
3kfc	8.55
3t8s	8.55
5nhv	8.55
3v51	8.55
4ynd	8.55
1ppl	8.55
1yye	8.57
3dkf	8.57
4tpk	8.57
3v7x	8.57
2h8h	8.57
5idn	8.59
2iit	8.59
4tpp	8.59
2fky	8.59
3ibi	8.59
5u6d	8.59
4qjp	8.6
4f65	8.6
3t3u	8.6
3sxf	8.6
3fhe	8.6
3b66	8.6
5cf5	8.6
4gj2	8.6
1yy4	8.6
4b00	8.61
5ubt	8.62
4dru	8.62
4zim	8.62
4tpm	8.62
4hf4	8.62
3ryz	8.62
1a61	8.62
5n9s	8.62
2h42	8.62
5egm	8.62
5htz	8.62
3f17	8.63
5jga	8.64
1t31	8.64
2qt9	8.64
4zyf	8.64
3wig	8.64
3f88	8.64
4qd6	8.64
5hbj	8.64
1r1j	8.64
5x74	8.64
5nhy	8.64
3s71	8.64
4x6x	8.64
5hbe	8.64
4g9c	8.64
5uwk	8.64
2oax	8.65
4kp0	8.65
3nox	8.66
5hu1	8.66
4p0n	8.66
5tq3	8.66
3vnt	8.66
4bbf	8.66
3cjo	8.66
2x39	8.66
2i47	8.66
5edu	8.66
2rg6	8.66
5f4n	8.66
3s68	8.66
2nw4	8.68
4lgu	8.68
3iw4	8.68
5f1z	8.68
5cj6	8.69
5edq	8.7
3qk0	8.7
4f1s	8.7
5hg5	8.7
3be2	8.7
2nnq	8.7
5e2o	8.7
2wyg	8.7
2h4n	8.7
5bnj	8.7
1w13	8.7
4q1c	8.7
2uwo	8.7
4ps3	8.7
2b7d	8.7
5hcv	8.7
2ovx	8.7
3qc4	8.7
2y7z	8.7
4xmo	8.7
2jh0	8.7
2oaz	8.7
5ufr	8.7
4k6z	8.7
2hm1	8.7
5ug8	8.7
2bpm	8.7
3hwn	8.7
4rce	8.7
3pa5	8.7
3bla	8.7
3thb	8.7
5vgo	8.7
3i5z	8.7
3oz1	8.7
4j53	8.7
2vnn	8.7
2i3z	8.7
5ih9	8.7
5e8r	8.7
2wgj	8.7
2vj8	8.7
2y5f	8.7
1bcd	8.7
2ojj	8.7
4zg7	8.7
3eqr	8.7
3l1s	8.7
3da6	8.7
5w86	8.7
5k0i	8.7
2xvd	8.7
2bvx	8.7
3i60	8.7
3ppj	8.7
4n4v	8.7
4x7o	8.7
3oot	8.7
3s73	8.7
4d8c	8.7
4yth	8.7
1f9e	8.7
5c2e	8.7
2w17	8.7
3pwh	8.72
1o5m	8.72
4bkj	8.72
3p8o	8.72
3ts4	8.72
3vf9	8.72
3lik	8.72
4tv3	8.72
4xg8	8.72
1x76	8.72
1hkm	8.72
4ish	8.72
2wj1	8.72
4x6o	8.72
4ivb	8.72
5c4u	8.72
3rz1	8.74
3ce3	8.74
2vkm	8.74
2anm	8.74
1bl4	8.74
2opb	8.74
1pxh	8.74
5vkc	8.74
4gii	8.74
3q32	8.74
3r7r	8.74
2wtv	8.74
4ei4	8.74
3wt7	8.75
5wal	8.77
2itt	8.77
1xpc	8.77
4yt7	8.77
3qdd	8.77
5fgk	8.77
4rss	8.77
3e4a	8.77
2yis	8.77
2j7x	8.77
1zuc	8.77
3oaf	8.8
4gk2	8.8
5cau	8.8
4ksp	8.8
3idp	8.8
5vpm	8.8
3skc	8.8
5e2p	8.8
2q2y	8.8
4z9l	8.8
1f1j	8.8
4ngq	8.8
4g2w	8.8
1yz3	8.81
5uex	8.82
2p93	8.82
5bvn	8.82
3bz3	8.82
5kby	8.82
2giu	8.82
4i5c	8.82
1cim	8.82
4x6n	8.82
5tob	8.82
2ckm	8.82
2r9m	8.82
4na8	8.82
5iua	8.82
5ta6	8.82
2hvc	8.82
5u3b	8.82
1lhu	8.83
4btt	8.84
1u3s	8.85
3e93	8.85
4hvd	8.85
5cas	8.85
4j6i	8.85
3ppk	8.85
5jau	8.85
3vsx	8.85
3itz	8.85
3wyl	8.85
3r2f	8.85
2obf	8.85
2feq	8.86
5lwm	8.87
2xej	8.87
4cli	8.89
5wfj	8.89
3rin	8.89
2y7x	8.89
5mty	8.89
4lqg	8.89
1ztq	8.89
3ekp	8.89
5vrp	8.89
2h5i	8.89
3km4	8.89
5ipj	8.89
1nfy	8.89
4yc9	8.89
1xp9	8.89
3vhc	8.89
2onz	8.89
1nt1	8.89
3wke	8.89
4qyh	8.89
1uze	8.9
1lhv	8.91
1xoz	8.92
4fod	8.92
5sz1	8.92
5ljt	8.92
4e6d	8.92
2w1i	8.92
5ew3	8.92
5n24	8.92
3uza	8.94
2z7g	8.95
5nhh	8.95
4k18	8.96
4zjc	8.96
5iu7	8.96
1nfw	8.96
3v5p	8.96
2p4j	8.96
3dcc	8.96
4ptc	8.96
3ue4	8.96
4bdt	8.96
3krj	8.96
4ag8	8.96
4xo8	8.96
5cf8	8.96
1n94	8.96
5ur1	8.97
5tbe	8.97
3u6i	9.0
1pop	9.0
5q0d	9.0
3kc1	9.0
5nu1	9.0
4whz	9.0
4gm8	9.0
4rio	9.0
4ys7	9.0
2wyj	9.0
1iyl	9.0
5tza	9.0
4o6e	9.0
3r02	9.0
3u8w	9.0
3pa3	9.0
2r0u	9.0
3tjd	9.0
4rvm	9.0
4iwd	9.0
2p4y	9.0
3jxw	9.0
3ui7	9.0
1xp0	9.0
2iok	9.0
3tkm	9.0
1apv	9.0
4hyh	9.0
1mq5	9.0
1mu8	9.0
2b7a	9.0
3o1g	9.0
1ba8	9.0
1fm9	9.0
3dd0	9.0
2r6n	9.0
4dmy	9.0
4dei	9.0
2i03	9.0
1k27	9.0
4flh	9.0
2j4i	9.0
4xyf	9.0
3dcw	9.0
4l8m	9.0
5ljq	9.0
5iis	9.0
4ps8	9.0
1e3g	9.0
5dxh	9.0
5hdu	9.0
2fes	9.01
3lj3	9.03
4gg5	9.03
4jh0	9.03
1qkt	9.04
4od0	9.04
5tvn	9.04
3m37	9.04
3vuc	9.05
5bqi	9.05
4an2	9.05
2v12	9.05
2i6a	9.05
1udu	9.05
5i5z	9.05
4xkx	9.05
3tt0	9.05
5m7s	9.05
1kdk	9.05
3hb4	9.05
5vo6	9.05
4aqc	9.05
1ezq	9.05
5aab	9.06
3fc2	9.06
5trf	9.06
4cmo	9.07
4oo9	9.07
4pv0	9.07
1lhw	9.08
3ffg	9.08
1xmu	9.08
1d3d	9.09
2w8y	9.09
3uok	9.1
2c6e	9.1
3ds6	9.1
3lea	9.1
3mdz	9.1
3byu	9.1
3g72	9.1
1h22	9.1
4ppa	9.1
5gmp	9.1
2yiw	9.1
1d9i	9.11
3v6s	9.12
5b4l	9.12
1ove	9.13
1ta6	9.13
5l30	9.14
3zmm	9.14
5t8e	9.14
5dhg	9.14
3gen	9.14
4clj	9.15
1ayu	9.15
4y8y	9.15
4udb	9.15
3sn7	9.15
3d91	9.15
4pqn	9.15
3snl	9.15
5ism	9.15
4bsq	9.15
4ql8	9.15
3ibu	9.15
4xg9	9.15
5q0e	9.16
1xoq	9.17
4ayv	9.17
1z71	9.18
5dhh	9.18
2f14	9.19
2hy0	9.19
2xb7	9.19
1r6g	9.21
5vp0	9.21
5ee7	9.21
4yht	9.22
3rwp	9.22
5i3w	9.22
2yb9	9.22
2v0z	9.22
1fcz	9.22
3b8r	9.22
1zvx	9.22
4an3	9.22
4jia	9.22
3zc6	9.22
1uho	9.22
3b2w	9.22
3gc7	9.22
4dv8	9.24
4pjt	9.24
4zj8	9.26
4ty1	9.26
5a0c	9.27
4asd	9.28
3p8n	9.28
830c	9.28
3rux	9.28
3g58	9.28
3vhd	9.28
2qtu	9.28
5cgd	9.3
3mvh	9.3
3bys	9.3
1udt	9.3
2aux	9.3
2og8	9.3
2yxj	9.3
3kwj	9.3
5t18	9.3
4btu	9.3
5cgc	9.3
5anv	9.3
1w6h	9.3
3d7f	9.3
3b8q	9.3
2znt	9.3
5ceo	9.3
3kqb	9.3
5u7d	9.3
4fkk	9.3
3krr	9.32
3vva	9.32
3q4b	9.33
3gw5	9.33
5f9e	9.34
2bdj	9.35
3bv2	9.36
2z4b	9.36
2p95	9.37
3hqz	9.38
5t4b	9.38
2v10	9.4
4wrs	9.4
1cbr	9.4
3lq8	9.4
3g70	9.4
2w26	9.4
2o4r	9.4
4erf	9.4
1fkf	9.4
4oba	9.4
1xp6	9.4
1sqn	9.4
5i3y	9.4
3ekv	9.41
2aa6	9.41
5aaa	9.42
3hr1	9.43
3vjm	9.43
5fdr	9.44
5toz	9.46
5unh	9.46
2auz	9.46
1qfs	9.48
1q4x	9.48
4djh	9.49
2r6y	9.49
1ca8	9.49
2phb	9.49
5nhf	9.49
2gdo	9.49
5uyu	9.51
1s19	9.51
3oag	9.51
5fbo	9.51
2z7r	9.52
2ax9	9.52
5nhl	9.52
5eol	9.52
5edi	9.52
2hog	9.52
4ty7	9.52
4wtu	9.52
4ivd	9.52
3wym	9.52
4ewh	9.52
2bys	9.52
4y73	9.52
3g0w	9.52
2hoc	9.52
1ms6	9.52
2g94	9.52
3g5k	9.52
1g52	9.54
2pog	9.54
3wt5	9.54
4fcd	9.55
5fbn	9.57
1i37	9.57
4ea3	9.57
1so2	9.57
4lsj	9.57
4ax9	9.57
4gql	9.59
5cjf	9.59
1snk	9.6
3ert	9.6
3uzc	9.61
5eob	9.62
3oad	9.62
5tqg	9.62
3orn	9.62
3o9l	9.66
4ufd	9.68
5awj	9.68
5ml3	9.69
4v05	9.7
5dxt	9.7
6b8u	9.7
5uiu	9.7
3kmm	9.7
3w54	9.7
5b5p	9.7
4cmu	9.7
3g6z	9.7
4bti	9.7
4q1n	9.7
3imy	9.7
5sz4	9.7
1vsn	9.7
4cd0	9.7
4cmt	9.7
4crl	9.71
3fuc	9.72
2i0g	9.72
4lrh	9.72
1z6e	9.72
3elm	9.72
3e8r	9.74
2g00	9.74
5tdi	9.74
1d2s	9.74
3pe2	9.76
5a8y	9.77
2fb8	9.8
5bvd	9.8
1nlj	9.8
5tku	9.8
1h1b	9.8
4ear	9.82
3m36	9.82
4eb8	9.82
4amz	9.82
4zo5	9.82
5l2y	9.85
1a52	9.86
5q0f	9.89
1yt7	9.89
1ouk	9.89
4qoc	9.92
3ies	9.92
4hvb	9.95
4msg	10.0
4ivc	10.0
4mt9	10.0
1rwq	10.0
1bxo	10.0
1kv2	10.0
4phw	10.0
4ode	10.0
2zo3	10.0
2w3i	10.0
1bnm	10.0
5kzi	10.0
3kry	10.0
5wo4	10.0
4heu	10.01
1nm6	10.05
4rfm	10.05
3p0g	10.08
3gws	10.09
2o4j	10.1
5a9u	10.1
5axq	10.1
2p16	10.1
4hra	10.1
2w3k	10.1
1pf7	10.14
1a5g	10.15
2bq6	10.15
3tge	10.15
5v82	10.15
4tmn	10.17
5etj	10.18
1xzx	10.22
3d7h	10.22
5l2z	10.22
5b25	10.24
1rr6	10.25
1rt9	10.25
4an1	10.26
2p15	10.3
5nea	10.3
3tki	10.3
4std	10.33
1mnc	10.34
1c4u	10.37
1xm4	10.39
5d3c	10.4
4y8z	10.4
4oar	10.42
5std	10.49
2fzz	10.52
1n46	10.52
1b8n	10.52
4uxl	10.6
2xei	10.62
1b8o	10.64
1xon	10.68
5wb6	10.7
4an0	10.7
5nee	10.7
3myg	10.7
1c4v	10.8
5c1m	10.8
5drq	10.92
5bve	11.0
1dis	11.0
5ew9	11.0
4ase	11.0
1dqx	11.05
1q84	11.05
1lor	11.06
4x3r	11.07
3k8o	11.07
5c2h	11.09
3gwt	11.1
1mq6	11.15
5h8e	11.2
5dwr	11.22
1sme	11.22
4ryd	11.26
5h8b	11.31
1nl6	11.32
3wv1	11.41
4k1b	11.52
5ehn	11.64
5mw4	11.7
2fv5	11.7
3o9i	11.82
3o9h	12.1
1q83	12.39
3o9f	12.7
